School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Alabama,Racin Delgatty,IOL,RS-SO,Committed,,Cal Poly,Alabama Crimson Tide,87.00,St. Francis,https://www.on3.com/rivals/racin-delgatty-151234/
Alabama,Desmond Umeozulu,EDGE,JR,Entered,1/15/2026,South Carolina,Alabama,87.00,Charles Herbert Flowers,https://www.on3.com/rivals/desmond-umeozulu-147291/
Alabama,Jordan Renaud,DL,RS-SO,Committed,,Alabama,Ole Miss Rebels,90.06,Tyler Legacy,https://www.on3.com/rivals/jordan-renaud-65938/
Alabama,Bubba Hampton,WR,RS-FR,Committed,,Alabama,Oregon State Beavers,86.00,Daingerfield,https://www.on3.com/rivals/bubba-hampton-1802/
Alabama,Cameron Calhoun,CB,RS-SO,Committed,,Alabama,Ohio State Buckeyes,87.50,Winton Woods,https://www.on3.com/rivals/cameron-calhoun-151067/
Alabama,Jordan Renaud,DL,RS-SO,Entered,1/13/2026,Alabama,Ole Miss,90.06,Tyler Legacy,https://www.on3.com/rivals/jordan-renaud-65938/
Alabama,Nick Brooks,IOL,FR,Entered,1/13/2026,Texas,Alabama,89.22,Grayson,https://www.on3.com/rivals/nick-brooks-150033/
Alabama,Caleb Smith,DL,FR,Committed,,Washington,Alabama Crimson Tide,86.00,Parker,https://www.on3.com/rivals/caleb-smith-180204/
Alabama,Kolby Peavy,S,JR,Committed,,Alabama,Southern Miss Golden Eagles,,Excel,https://www.on3.com/rivals/kolby-peavy-247794/
Alabama,Terrance Green,DL,RS-SO,Expected,,Oregon,,92.78,Cy Woods,https://www.on3.com/rivals/terrance-green-150634/
Alabama,Qua Russaw,LB,JR,Committed,,Alabama,Ohio State Buckeyes,92.29,Carver,https://www.on3.com/rivals/qua-russaw-56455/
Alabama,James Smith,DL,JR,Committed,,Alabama,Ohio State Buckeyes,92.44,Carver,https://www.on3.com/rivals/james-smith-55915/
Alabama,Noah Rogers,WR,RS-SO,Committed,,NC State,Alabama Crimson Tide,89.75,Rolesville,https://www.on3.com/rivals/noah-rogers-93725/
Alabama,Ty Haywood,OT,FR,Committed,,Michigan,Alabama Crimson Tide,90.35,Ryan,https://www.on3.com/rivals/ty-haywood-175209/
Alabama,Lorcan Quinn,K,FR,Committed,,Marshall,Alabama Crimson Tide,82.00,Republic of Ireland,https://www.on3.com/rivals/lorcan-quinn-283740/
Alabama,Jalen Hale,WR,JR,Committed,,Alabama,SMU Mustangs,86.50,Longview,https://www.on3.com/rivals/jalen-hale-54301/
Alabama,Keon Keeley,EDGE,RS-SO,Committed,,Alabama,Notre Dame Fighting Irish,91.05,Berkeley Prep,https://www.on3.com/rivals/keon-keeley-73611/
Alabama,Kedrick Bingley-Jones,DL,SR,Committed,,Mississippi State,Alabama Crimson Tide,86.00,Providence Day School,https://www.on3.com/rivals/kedrick-bingley-jones-71747/
Alabama,Isaiah Horton,WR,RS-JR,Committed,,Alabama,Texas A&M Aggies,93.52,Oakland,https://www.on3.com/rivals/isaiah-horton-144190/
Alabama,Kelby Collins,DL,JR,Committed,,Alabama,South Carolina Gamecocks,88.70,Gardendale,https://www.on3.com/rivals/kelby-collins-72316/
Alabama,Micah DeBose,IOL,FR,Committed,,Alabama,Vanderbilt Commodores,87.50,Theodore,https://www.on3.com/rivals/micah-debose-153252/
Alabama,Ethan Fields,IOL,RS-SO,Entered,1/10/2026,Ole Miss,Alabama,86.00,Dutchtown,https://www.on3.com/rivals/ethan-fields-151143/
Alabama,Noah Carter,EDGE,RS-FR,Committed,,Alabama,Georgia Tech Yellow Jackets,91.00,Centennial,https://www.on3.com/rivals/noah-carter-154638/
Alabama,Peter Notaro,K,FR,Committed,,Alabama,West Virginia Mountaineers,80.00,North Allegheny,https://www.on3.com/rivals/peter-notaro-244172/
Alabama,Arkel Anugwom,OT,RS-SO,Committed,,Alabama,Northwestern Wildcats,85.50,Antioch,https://www.on3.com/rivals/arkel-anugwom-247793/
Alabama,Carmelo O'neal,S,SO,Committed,,Mercer,Alabama Crimson Tide,86.00,Westlake,https://www.on3.com/rivals/carmelo-oneal-283372/
Alabama,Cole Adams,WR,RS-SO,Committed,,Alabama,Vanderbilt Commodores,86.50,Owasso,https://www.on3.com/rivals/cole-adams-146085/
Alabama,Ty Haywood,OT,FR,Entered,1/08/2026,Michigan,Alabama,90.35,Ryan,https://www.on3.com/rivals/ty-haywood-175209/
Alabama,Isaiah Horton,WR,RS-JR,Entered,1/08/2026,Alabama,Texas A&M,93.52,Oakland,https://www.on3.com/rivals/isaiah-horton-144190/
Alabama,Ethan Stangle,LS,RS-JR,Committed,,Syracuse,Alabama Crimson Tide,80.00,John Carroll School,https://www.on3.com/rivals/ethan-stangle-163935/
Alabama,Caleb Smith,DL,FR,Entered,1/07/2026,Washington,Memphis,86.00,Parker,https://www.on3.com/rivals/caleb-smith-180204/
Alabama,Arkel Anugwom,OT,RS-SO,Entered,1/07/2026,Alabama,Northwestern,85.50,Antioch,https://www.on3.com/rivals/arkel-anugwom-247793/
Alabama,Wilkin Formby,OT,RS-SO,Committed,,Alabama,Texas A&M Aggies,93.36,Northridge,https://www.on3.com/rivals/wilkin-formby-146493/
Alabama,Kameron Howard,S,JR,Committed,,Alabama,Boston College Eagles,85.00,St. Frances Academy,https://www.on3.com/rivals/kameron-howard-145428/
Alabama,Kedrick Bingley-Jones,DL,SR,Entered,1/07/2026,Mississippi State,Alabama,86.00,Providence Day School,https://www.on3.com/rivals/kedrick-bingley-jones-71747/
Alabama,Devan Thompkins,DL,RS-JR,Committed,,USC,Alabama Crimson Tide,93.43,Edison,https://www.on3.com/rivals/devan-thompkins-147308/
Alabama,Olaus Alinen,OT,RS-SO,Committed,,Alabama,Kentucky Wildcats,86.00,The Loomis Chaffee School,https://www.on3.com/rivals/olaus-alinen-94287/
Alabama,Kelby Collins,DL,JR,Entered,1/06/2026,Alabama,,88.70,Gardendale,https://www.on3.com/rivals/kelby-collins-72316/
Alabama,Kaden Strayhorn,IOL,FR,Committed,,Michigan,Alabama Crimson Tide,86.50,IMG Academy,https://www.on3.com/rivals/kaden-strayhorn-147395/
Alabama,Caleb Woodson,LB,JR,Committed,,Virginia Tech,Alabama Crimson Tide,87.00,Battlefield,https://www.on3.com/rivals/caleb-woodson-150242/
Alabama,Joseph Ionata,IOL,RS-FR,Committed,,Alabama,Georgia Tech Yellow Jackets,86.50,Calvary Christian,https://www.on3.com/rivals/joseph-ionata-150813/
Alabama,James Smith,DL,JR,Entered,1/06/2026,Alabama,Ohio State,92.44,Carver,https://www.on3.com/rivals/james-smith-55915/
Alabama,David Bird,LS,JR,Entered,1/05/2026,Alabama,California,80.00,Sandra Day O'Connor,https://www.on3.com/rivals/david-bird-156080/
Alabama,Qua Russaw,LB,JR,Entered,1/05/2026,Alabama,Ohio State,92.29,Carver,https://www.on3.com/rivals/qua-russaw-56455/
Alabama,Jaylen Mbakwe,WR,SO,Committed,,Alabama,Georgia Tech Yellow Jackets,89.70,Clay-Chalkville,https://www.on3.com/rivals/jaylen-mbakwe-58915/
Alabama,Kolby Peavy,S,JR,Entered,1/05/2026,Alabama,Southern Miss,,Excel,https://www.on3.com/rivals/kolby-peavy-247794/
Alabama,Cameron Calhoun,CB,RS-SO,Expected,,Alabama,,87.50,Winton Woods,https://www.on3.com/rivals/cameron-calhoun-151067/
Alabama,Keon Keeley,EDGE,RS-SO,Entered,1/04/2026,Alabama,Notre Dame,91.05,Berkeley Prep,https://www.on3.com/rivals/keon-keeley-73611/
Alabama,Wilkin Formby,OT,RS-SO,Entered,1/04/2026,Alabama,,93.36,Northridge,https://www.on3.com/rivals/wilkin-formby-146493/
Alabama,Cole Adams,WR,RS-SO,Expected,,Alabama,,86.50,Owasso,https://www.on3.com/rivals/cole-adams-146085/
Alabama,Micah DeBose,IOL,FR,Expected,,Alabama,,87.50,Theodore,https://www.on3.com/rivals/micah-debose-153252/
Alabama,Noah Carter,EDGE,RS-FR,Expected,,Alabama,,91.00,Centennial,https://www.on3.com/rivals/noah-carter-154638/
Alabama,Kaden Strayhorn,IOL,FR,Entered,1/02/2026,Michigan,Alabama,86.50,IMG Academy,https://www.on3.com/rivals/kaden-strayhorn-147395/
Alabama,Khalifa Keith,RB,JR,Entered,1/02/2026,Appalachian State,Alabama,86.00,Parker,https://www.on3.com/rivals/khalifa-keith-74849/
Alabama,Olaus Alinen,OT,RS-SO,Expected,,Alabama,,86.00,The Loomis Chaffee School,https://www.on3.com/rivals/olaus-alinen-94287/
Alabama,Jalen Hale,WR,JR,Entered,1/02/2026,Alabama,,86.50,Longview,https://www.on3.com/rivals/jalen-hale-54301/
Alabama,Joseph Ionata,IOL,RS-FR,Expected,,Alabama,,86.50,Calvary Christian,https://www.on3.com/rivals/joseph-ionata-150813/
Alabama,Racin Delgatty,IOL,RS-SO,Entered,1/02/2026,Cal Poly,Oregon State,87.00,St. Francis,https://www.on3.com/rivals/racin-delgatty-151234/
Alabama,Lorcan Quinn,K,FR,Entered,1/02/2026,Marshall,Alabama,82.00,Republic of Ireland,https://www.on3.com/rivals/lorcan-quinn-283740/
Alabama,Ethan Stangle,LS,RS-JR,Entered,1/02/2026,Syracuse,Alabama,80.00,John Carroll School,https://www.on3.com/rivals/ethan-stangle-163935/
Alabama,Peter Notaro,K,FR,Entered,1/02/2026,Alabama,West Virginia,80.00,North Allegheny,https://www.on3.com/rivals/peter-notaro-244172/
Alabama,Jaylen Mbakwe,WR,SO,Entered,1/02/2026,Alabama,,89.70,Clay-Chalkville,https://www.on3.com/rivals/jaylen-mbakwe-58915/
Alabama,Caleb Woodson,LB,JR,Entered,1/02/2026,Virginia Tech,Alabama,87.00,Battlefield,https://www.on3.com/rivals/caleb-woodson-150242/
Alabama,Richard Young,RB,RS-SO,Expected,,Alabama,,86.50,Lehigh Senior,https://www.on3.com/rivals/richard-young-100090/
Alabama,Roq Montgomery,IOL,RS-SO,Expected,,Alabama,,86.00,Anniston,https://www.on3.com/rivals/roq-montgomery-104015/
Alabama,Kameron Howard,S,JR,Entered,12/28/2025,Alabama,Boston College,85.00,St. Frances Academy,https://www.on3.com/rivals/kameron-howard-145428/
Alabama,Noah Rogers,WR,RS-SO,Entered,12/26/2025,NC State,Penn State,89.75,Rolesville,https://www.on3.com/rivals/noah-rogers-93725/
Alabama,Carmelo O'neal,S,SO,Entered,12/17/2025,Mercer,Alabama,86.00,Westlake,https://www.on3.com/rivals/carmelo-oneal-283372/
Alabama,Devan Thompkins,DL,RS-JR,Entered,12/17/2025,USC,Alabama,93.43,Edison,https://www.on3.com/rivals/devan-thompkins-147308/
Alabama,Josh Ford,TE,SO,Committed,,Oklahoma State,Alabama Crimson Tide,86.50,Stillwater,https://www.on3.com/rivals/josh-ford-175476/
Alabama,Bubba Hampton,WR,RS-FR,Expected,,Alabama,,86.00,Daingerfield,https://www.on3.com/rivals/bubba-hampton-1802/
Alabama,Josh Ford,TE,SO,Entered,10/08/2025,Oklahoma State,Oklahoma,86.50,Stillwater,https://www.on3.com/rivals/josh-ford-175476/
Appalachian State,Khalifa Keith,RB,JR,Committed,,Appalachian State,Alabama Crimson Tide,86.00,Parker,https://www.on3.com/rivals/khalifa-keith-74849/
Appalachian State,Griffin Scroggs,IOL,RS-FR,Committed,,Appalachian State,UNLV Rebels,86.00,Grayson,https://www.on3.com/rivals/griffin-scroggs-47167/
Appalachian State,Tommy Ulatowski,QB,SR,Committed,,Kennesaw State,Appalachian State Mountaineers,85.00,St. Rita,https://www.on3.com/rivals/tommy-ulatowski-113698/
Appalachian State,Jaden Barnes,WR,JR,Committed,,Appalachian State,Charlotte 49ers,,Langston Hughes,https://www.on3.com/rivals/jaden-barnes-159179/
Appalachian State,Davion Dozier,WR,RS-SO,Committed,,Appalachian State,NC State Wolfpack,85.50,Moody,https://www.on3.com/rivals/davion-dozier-151107/
Appalachian State,DJ Burks,S,RS-JR,Committed,,Appalachian State,Tennessee Volunteers,85.50,Maryville,https://www.on3.com/rivals/dj-burks-37264/
Appalachian State,Ki'Shawn Harvey,DL,RS-SO,Committed,,East Tennessee State,Appalachian State Mountaineers,,Knightdale,https://www.on3.com/rivals/kishawn-harvey-156674/
Appalachian State,Kaleb Neal,S,RS-FR,Committed,,Avatar,Appalachian State,81.75,Brookwood,https://www.on3.com/rivals/kaleb-neal-162885/
Appalachian State,DeNigel Cooper,EDGE,RS-FR,Committed,,Appalachian State,Wisconsin Badgers,85.00,Camden County,https://www.on3.com/rivals/denigel-cooper-178007/
Appalachian State,Elijah Mc-Cantos,CB,RS-JR,Committed,,Appalachian State,Colorado State Rams,86.00,Edison,https://www.on3.com/rivals/elijah-mc-cantos-41263/
Appalachian State,DeNigel Cooper,EDGE,RS-FR,Entered,1/16/2026,Appalachian State,Wisconsin,85.00,Camden County,https://www.on3.com/rivals/denigel-cooper-178007/
Appalachian State,Devon Manuel,OT,RS-SR,Committed,,Florida,Appalachian State Mountaineers,86.00,Beau Chene,https://www.on3.com/rivals/devon-manuel-36413/
Appalachian State,Thomas Davis,EDGE,RS-SR,Committed,,Appalachian State,Tulsa Golden Hurricane,86.00,Lowndes,https://www.on3.com/rivals/thomas-davis-112283/
Appalachian State,Henry Hasselbeck,QB,SO,Committed,,UCLA,Appalachian State Mountaineers,84.00,Xaverian Brothers,https://www.on3.com/rivals/henry-hasselbeck-176166/
Appalachian State,Mitch Lake,P,JR,Entered,1/13/2026,Avatar,Appalachian State,80.00,ProKick Australia,https://www.on3.com/rivals/mitch-lake-157625/
Appalachian State,Cary Grant,S,RS-JR,Committed,,Charlotte,Appalachian State Mountaineers,86.00,Warren Easton,https://www.on3.com/rivals/cary-grant-238029/
Appalachian State,Kevin Henderson,LB,SO,Committed,,Findlay,Appalachian State Mountaineers,86.00,Cass,https://www.on3.com/rivals/kevin-henderson-179455/
Appalachian State,Emory Floyd,CB,RS-JR,Committed,,Appalachian State,Colorado Buffaloes,86.50,Hillgrove,https://www.on3.com/rivals/emory-floyd-41869/
Appalachian State,Treyaun Webb,RB,JR,Committed,,Florida,Appalachian State Mountaineers,87.00,Trinity Christian Academy,https://www.on3.com/rivals/treyaun-webb-116313/
Appalachian State,Chris Lofton,WR,RS-SO,Committed,,Gardner Webb,Appalachian State Mountaineers,86.00,AC Flora,https://www.on3.com/rivals/chris-lofton-162514/
Appalachian State,Joseph Reddish,CB,JR,Committed,,Virginia Tech,Appalachian State Mountaineers,86.00,Independence,https://www.on3.com/rivals/joseph-reddish-248401/
Appalachian State,Moritz Schmoranzer,OT,RS-FR,Committed,,Appalachian State,Wofford Terriers,84.50,North Cross School,https://www.on3.com/rivals/moritz-schmoranzer-162226/
Appalachian State,Saint Farrior,DL,RS-SO,Committed,,Appalachian State,Auburn Tigers,87.00,Hillside,https://www.on3.com/rivals/saint-farrior-261726/
Appalachian State,Saint Farrior,DL,RS-SO,Entered,1/10/2026,Appalachian State,Auburn,87.00,Hillside,https://www.on3.com/rivals/saint-farrior-261726/
Appalachian State,Jakob Gude,S,SO,Committed,,UCF,Appalachian State Mountaineers,86.00,Langston Hughes,https://www.on3.com/rivals/jakob-gude-156721/
Appalachian State,Dre Walker,CB,JR,Committed,,Virginia,Appalachian State Mountaineers,84.00,East Lincoln,https://www.on3.com/rivals/dre-walker-156538/
Appalachian State,Ja'Cari Henderson,CB,RS-JR,Committed,,UCF,Appalachian State Mountaineers,85.00,Sanford,https://www.on3.com/rivals/jacari-henderson-50592/
Appalachian State,JJ Kohl,QB,RS-SO,Committed,,Appalachian State,FIU Golden Panthers,86.50,Ankeny,https://www.on3.com/rivals/jj-kohl-61878/
Appalachian State,Rondo Porter,DL,RS-JR,Committed,,Appalachian State,Rutgers Scarlet Knights,87.15,Heathwood Hall Episcopal School,https://www.on3.com/rivals/rondo-porter-102243/
Appalachian State,Kaleb Purdy,S,RS-JR,Committed,,Tennessee Tech,Appalachian State Mountaineers,85.47,De Smet,https://www.on3.com/rivals/kaleb-purdy-70740/
Appalachian State,Dominic De Freitas,K,FR,Committed,,Appalachian State,North Texas Mean Green,,NorthWood,https://www.on3.com/rivals/dominic-de-freitas-246755/
Appalachian State,Sam Pickett III,WR,FR,Committed,,Samford,Appalachian State Mountaineers,84.00,Marion County,https://www.on3.com/rivals/sam-pickett-iii-159210/
Appalachian State,Khalil Conley,CB,RS-FR,Committed,,North Carolina,Appalachian State Mountaineers,86.00,Christ School,https://www.on3.com/rivals/khalil-conley-162229/
Appalachian State,Malachi Singleton,QB,RS-SO,Committed,,Purdue,Appalachian State Mountaineers,85.50,North Cobb,https://www.on3.com/rivals/malachi-singleton-81457/
Appalachian State,Emory Floyd,CB,RS-JR,Entered,1/06/2026,Appalachian State,Colorado,86.50,Hillgrove,https://www.on3.com/rivals/emory-floyd-41869/
Appalachian State,AJ Swann,QB,SR,Committed,,Appalachian State,Mississippi State Bulldogs,86.00,Cherokee,https://www.on3.com/rivals/aj-swann-2236/
Appalachian State,Dylan Manuel,DL,SO,Committed,,Appalachian State,Colorado Buffaloes,86.50,Stockbridge,https://www.on3.com/rivals/dylan-manuel-261720/
Appalachian State,Khalifa Keith,RB,JR,Entered,1/02/2026,Appalachian State,Alabama,86.00,Parker,https://www.on3.com/rivals/khalifa-keith-74849/
Appalachian State,Ki'Shawn Harvey,DL,RS-SO,Entered,1/02/2026,East Tennessee State,Appalachian State,,Knightdale,https://www.on3.com/rivals/kishawn-harvey-156674/
Appalachian State,Kaleb Neal,S,RS-FR,Entered,1/02/2026,Avatar,Appalachian State,81.75,Brookwood,https://www.on3.com/rivals/kaleb-neal-162885/
Appalachian State,Joseph Reddish,CB,JR,Entered,1/02/2026,Virginia Tech,Appalachian State,86.00,Independence,https://www.on3.com/rivals/joseph-reddish-248401/
Appalachian State,Denell Nix,IOL,FR,Entered,1/02/2026,Appalachian State,,84.20,Whitmer,https://www.on3.com/rivals/denell-nix-246325/
Appalachian State,Kevin Henderson,LB,SO,Entered,1/02/2026,Findlay,Appalachian State,86.00,Cass,https://www.on3.com/rivals/kevin-henderson-179455/
Appalachian State,Dylan Manuel,DL,SO,Entered,1/02/2026,Appalachian State,Colorado,86.50,Stockbridge,https://www.on3.com/rivals/dylan-manuel-261720/
Appalachian State,Jaden Barnes,WR,JR,Entered,1/02/2026,Appalachian State,Charlotte,,Langston Hughes,https://www.on3.com/rivals/jaden-barnes-159179/
Appalachian State,Kaleb Purdy,S,RS-JR,Entered,1/02/2026,Tennessee Tech,Appalachian State,85.47,De Smet,https://www.on3.com/rivals/kaleb-purdy-70740/
Appalachian State,Dominic De Freitas,K,FR,Entered,1/02/2026,Appalachian State,North Texas,,NorthWood,https://www.on3.com/rivals/dominic-de-freitas-246755/
Appalachian State,Tommy Ulatowski,QB,SR,Entered,1/02/2026,Kennesaw State,Appalachian State,85.00,St. Rita,https://www.on3.com/rivals/tommy-ulatowski-113698/
Appalachian State,Ashton Parker,CB,SO,Entered,1/02/2026,Appalachian State,,81.00,Christ School,https://www.on3.com/rivals/ashton-parker-176583/
Appalachian State,Treyaun Webb,RB,JR,Entered,12/31/2025,Florida,Appalachian State,87.00,Trinity Christian Academy,https://www.on3.com/rivals/treyaun-webb-116313/
Appalachian State,Ja'Cari Henderson,CB,RS-JR,Expected,,UCF,,85.00,Sanford,https://www.on3.com/rivals/jacari-henderson-50592/
Appalachian State,Henry Hasselbeck,QB,SO,Expected,,UCLA,,84.00,Xaverian Brothers,https://www.on3.com/rivals/henry-hasselbeck-176166/
Appalachian State,Cary Grant,S,RS-JR,Expected,,Charlotte,,86.00,Warren Easton,https://www.on3.com/rivals/cary-grant-238029/
Appalachian State,Devon Manuel,OT,RS-SR,Entered,12/23/2025,Florida,Appalachian State,86.00,Beau Chene,https://www.on3.com/rivals/devon-manuel-36413/
Appalachian State,Griffin Scroggs,IOL,RS-FR,Entered,12/19/2025,Appalachian State,UNLV,86.00,Grayson,https://www.on3.com/rivals/griffin-scroggs-47167/
Appalachian State,DJ Burks,S,RS-JR,Expected,,Appalachian State,,85.50,Maryville,https://www.on3.com/rivals/dj-burks-37264/
Appalachian State,JJ Kohl,QB,RS-SO,Expected,,Appalachian State,,86.50,Ankeny,https://www.on3.com/rivals/jj-kohl-61878/
Appalachian State,Davion Dozier,WR,RS-SO,Expected,,Appalachian State,,85.50,Moody,https://www.on3.com/rivals/davion-dozier-151107/
Appalachian State,Dre Walker,CB,JR,Expected,,Virginia,,84.00,East Lincoln,https://www.on3.com/rivals/dre-walker-156538/
Appalachian State,Rondo Porter,DL,RS-JR,Entered,12/10/2025,Appalachian State,,87.15,Heathwood Hall Episcopal School,https://www.on3.com/rivals/rondo-porter-102243/
